A0A098	0005515
A0A181	0016608
A0A1F4	0005201
A0A1F4	0005515
A0A4W4	0005515
A0A4W4	0005515
A0A4W4	0005515
A0A4W4	0042802
A0A4X8	0005515
A0A4X8	0005515
A0A4Z3	0016757
A0A8M2	0003723
A0A8M2	0017151
A0AAR7	0004683
A0AAR7	0009931
A0AQH0	0004175
A0AR23	0004842
A0AR23	0005515
A0AR23	0005515
A0AR23	0005515
A0AR23	0005515
A0AR23	0042803
A0AR23	0004842
A0AUK1	0008599
A0AUV2	0005515
A0AUV3	0004672
A0AUV3	0004702
A0AUV3	0005515
A0AVK6	0001047
A0AVK6	0003700
A0AVT1	0005515
A0AVT1	0019780
A0FDS8	0005515
A0FDS8	0005515
A0FJH7	0004904
A0FJH7	0004904
A0FJH7	0004904
A0FLF1	0005515
A0FLF1	0005515
A0FLF1	0005515
A0JC64	0005515
A0JC64	0005515
A0JLM4	0001515
A0JLM4	0001515
A0JLM4	0017124
A0JLM6	0003682
A0JLM6	0036033
A0JLM8	0005515
A0JLM8	0005515
A0JLM8	0070064
A0JLN0	0003682
A0JLN0	0005515
A0JLN0	0005515
A0JLN2	0005515
A0JLN2	0005515
A0JLN2	0005515
A0JLN2	0016301
A0JLN2	0016538
A0JLN2	0019901
A0JLP7	0000976
A0JLP7	0001047
A0JLP7	0003700
A0JLP7	0005515
A0JLP7	0005515
A0JLP7	0005515
A0JLP8	0001085
A0JLP8	0001085
A0JLQ6	0004842
A0JLQ6	0005515
A0JLQ6	0031624
A0JLR3	0003725
A0JLR3	0005515
A0JLR6	0005515
A0JLR6	0005515
A0JLS7	0004842
A0JLS7	0005515
A0JLT5	0005515
A0JLT5	0005515
A0JLY3	0008233
A0JNR9	0005515
A0JNT1	0005515
A0JNT9	0017137
A0JNT9	0034452
A0JNY3	0008092
A0JNY7	0005515
A0JNY9	0003720
A0JNY9	0005515
A0JNZ0	0004842
A0JNZ0	0004842
A0JNZ0	0005515
A0JNZ0	0005515
A0JNZ0	0005515
A0JNZ0	0005515
A0JNZ0	0005515
A0JNZ0	0005515
A0JNZ0	0005515
A0JNZ0	0005515
A0JNZ0	0019871
A0JNZ0	0070064
A0JNZ0	0070064
A0JNZ0	0070064
A0JNZ1	0016303
A0JNZ1	0016303
A0JNZ1	0043560
A0JNZ1	0043560
A0JP44	0016409
A0JQ75	0004127
A0JQ75	0009041
A0MEB5	0005515
A0MEB5	0005515
A0MEB5	0005515
A0MEB5	0005515
A0MEB5	0005515
A0MEB5	0005515
A0MEB5	0005515
A0MEB5	0005515
A0MEB5	0005515
A0MEB5	0005515
A0MEB5	0005515
A0MEB5	0005515
A0MEB5	0005515
A0MEB5	0005515
A0MEB5	0005515
A0MEB5	0005515
A0MEB5	0005515
A0MEB5	0005515
A0MEB5	0005515
A0MEB5	0005515
A0MEB5	0005515
A0MEB5	0005515
A0MEB5	0005515
A0MES8	0003677
A0MES8	0043565
A0MES8	0044212
A0MTA1	0016491
A0MTM0	0005198
A0MZ67	0005515
A0N0C8	0001012
A0N0C8	0003677
A0N0C8	0003677
A0N0C8	0003677
A0N0C8	0003677
A0N0C8	0003682
A0N0C8	0003700
A0N0C8	0004879
A0PDV5	0050266
A0PJ18	0005125
A0PJ57	0005515
A0PJ57	0005515
A0PJ57	0005515
A0PJ58	0005515
A0PJ91	0005515
A0PJ91	0005515
A0PJ91	0042803
A0PJ96	0005515
A0PJ96	0005519
A0PJC0	0034485
A0PJC5	0003682
A0PJC5	0005515
A0PJC8	0005515
A0PJC8	0005515
A0PJD7	0005515
A0PJE1	0005515
A0PJE1	0016780
A0PJG5	0005515
A0PJI0	0005515
A0PJI0	0005515
A0PJI0	0070064
A0PJL3	0005515
A0PJL6	0005515
A0PJL6	0005515
A0PJL6	0005515
A0PJT9	0005402
A0PJT9	0005402
A0PJT9	0005402
A0PJZ3	0035252
A0QJI1	0000287
A0QPF9	0008879
A0QQJ4	0016614
A0QQJ4	0042803
A0QQJ4	0070967
A0QQJ4	0004345
A0QRD3	0008935
A0QSK5	0008830
A0QSK6	0008460
A0QTF8	0008831
A0QU81	0004106
A0QVQ8	0000286
A0QWG5	0016746
A0QWG6	0004377
A0QWG6	0043750
A0QX86	0008934
A0QZ11	0001000
A0QZ48	0031386
A0QZ49	0005524
A0QZ49	0016811
A0R043	0033164
A0R043	0043750
A0R066	0004084
A0R066	0030170
A0R0S4	0008834
A0R0S4	0033850
A0R0W9	0004555
A0R0W9	0042301
A0R2K8	0004377
A0R2K8	0043750
A0R2W4	0033850
A0R3N5	0004106
A0R4H4	0033765
A0R4R3	0050292
A0R4S9	0033765
A0R4Z6	0003677
A0R4Z6	0042803
A0R561	0005515
A0R5M8	0008276
A0R5N0	0008198
A0R5N0	0016491
A0R5Z2	0016740
A0R5Z2	0016757
A0R611	0016740
A0R611	0016757
A0R6E0	0004556
A0R6E0	0005509
A0R6E0	0047471
A0S0D6	0005515
A0S0D7	0005515
A0S0D8	0005515
A0S0D9	0005515
A0S0E0	0005515
A0S0E1	0005515
A0S0E2	0005515
A0S0K7	0042802
A0S0L0	0005515
A0S0L1	0005515
A0S0L2	0005515
A0S0L3	0005515
A0S0L4	0005515
A0S0L5	0005515
A0S860	0005515
A0S864	0030550
A0S865	0030550
A0SQK5	0001077
A0SQK5	0042803
A0T2N3	0060182
A0ZWU1	0005515
A1A4B2	0004872
A1A4B2	0005542
A1A4B2	0008517
A1A4B3	0008201
A1A4S6	0005515
A1A4T2	0005515
A1A549	0003677
A1A549	0003682
A1A549	0003682
A1A549	0003700
A1A549	0005515
A1A549	0005515
A1A549	0005515
A1A549	0008013
A1A549	0008013
A1A550	0003677
A1A550	0003682
A1A550	0003682
A1A550	0003700
A1A550	0005515
A1A550	0005515
A1A550	0005515
A1A550	0008013
A1A550	0008013
A1A553	0004674
A1A558	0005515
A1A558	0005515
A1A558	0005515
A1A558	0005515
A1A558	0005515
A1A562	0003723
A1A597	0004672
A1A597	0005008
A1A5B4	0005229
A1A5B4	0005229
A1A5H8	0004713
A1A5I6	0045296
A1A5T9	0005515
A1A6G7	0005515
A1A6J3	0009982
A1A766	0019904
A1A766	0019904
A1A766	0051087
A1BN54	0005515
A1BN54	0051015
A1BPI0	0071532
A1C3L5	0005515
A1C3L7	0005515
A1C3L7	0005515
A1C3L9	0005515
A1C3L9	0016757
A1C3L9	0016757
A1C3M0	0005515
A1DRY3	0005515
A1E281	0005515
A1E285	0008260
A1E2H6	0004725
A1E2H6	0004725
A1E2H6	0005515
A1E2H6	0005515
A1E2H6	0008201
A1E2H6	0043395
A1E2H8	0005515
A1E2H8	0005515
A1E2H8	0005515
A1E2I0	0001846
A1E2I0	0001846
A1E2I0	0008201
A1E2I0	0043395
A1EGX6	0005509
A1EGX6	0005515
A1EHR3	0043565
A1EHR3	0043565
A1EHR4	0043565
A1EHR4	0043565
A1IM61	0003677
A1IM61	0003700
A1IPM5	0016740
A1JTB0	0005515
A1JTB1	0005515
A1KQY6	0008373
A1KR23	0005488
A1KR23	0005488
A1KR23	0016594
A1KR23	0016594
A1KR23	0016934
A1KR23	0016934
A1KZZ4	0004985
A1KZZ6	0004985
A1KZZ7	0004985
A1L0S4	0005518
A1L0S4	0008201
A1L0V6	0003690
A1L0V6	0003725
A1L0V6	0005515
A1L117	0030250
A1L117	0051428
A1L1I3	0005515
A1L1I3	0005515
A1L1K8	0005515
A1L1L6	0005515
A1L2D6	0005515
A1L2Z0	0003677
A1L2Z0	0005515
A1L2Z0	0005515
A1L2Z0	0005515
A1L2Z0	0005515
A1L327	0003677
A1L327	0046982
A1L331	0004504
A1L333	0003712
A1L333	0005515
A1L333	0005515
A1L333	0005515
A1L333	0005515
A1L338	0004871
A1L338	0005070
A1L338	0005085
A1L341	0005515
A1L349	0005515
A1L351	0005096
A1L353	0050840
A1L354	0050840
A1L361	0003676
A1L366	0005515
A1L367	0005515
A1L392	0005172
A1L3C6	0005515
A1L3C6	0005515
A1L3D1	0004744
A1L3K9	0005515
A1L3K9	0043425
A1L3Q1	0005102
A1L3S1	0004984
A1L3S6	0008123
A1L3S6	0008123
A1L3S6	0008123
A1L3T3	0005515
A1L3T3	0005515
A1L3T3	0008484
A1L3T6	0005515
A1L3T6	0005515
A1L3T6	0005515
A1L3X0	0005515
A1L4W5	0005515
A1L4W5	0005515
A1L4W5	0005515
A1X283	0005515
A1X283	0005515
A1X3U7	0017137
A1XGX2	0004985
A1Y9B2	0005515
A1Y9I9	0016206
A1YB07	0005515
A1YIY0	0019903
A1YK24	0005515
A1YK25	0005515
A1YK27	0005515
A1YK33	0005515
A1YK35	0005515
A1YK36	0005515
A1YK38	0005515
A1YKA1	0005487
A1YKA1	0017056
A1YKA3	0005487
A1YKA3	0017056
A1YKA5	0005487
A1YKA5	0017056
A1YKA7	0005487
A1YKA7	0017056
A1YKA8	0005487
A1YKA8	0017056
A1YKB1	0005487
A1YKB1	0017056
A1YYM3	0005515
A1YYM3	0005515
A1YYM3	0005515
A1YYM3	0017134
A1YYM4	0005515
A1YYM4	0005515
A1YYM4	0005515
A1YYM4	0017134
A1YYM5	0005515
A1YYM5	0005515
A1YYM5	0005515
A1YYM5	0017134
A1YYM6	0005515
A1YYM6	0005515
A1YYM6	0005515
A1YYM6	0017134
A1YYM7	0005515
A1YYM7	0005515
A1YYM7	0005515
A1YYM7	0017134
A1YYM8	0005515
A1YYM8	0005515
A1YYM8	0005515
A1YYM8	0017134
A1YYM9	0005515
A1YYM9	0005515
A1YYM9	0005515
A1YYM9	0017134
A1YYN0	0005515
A1YYN0	0005515
A1YYN0	0005515
A1YYN0	0017134
A1YYN1	0005515
A1YYN1	0005515
A1YYN1	0005515
A1YYN1	0017134
A1YYN2	0005515
A1YYN2	0005515
A1YYN2	0005515
A1YYN2	0017134
A1YYN3	0005515
A1YYN3	0005515
A1YYN3	0005515
A1YYN3	0017134
A1YYN4	0005515
A1YYN4	0005515
A1YYN4	0005515
A1YYN4	0017134
A1YYN5	0005515
A1YYN5	0005515
A1YYN5	0005515
A1YYN5	0017134
A1YYN6	0005515
A1YYN6	0005515
A1YYN6	0005515
A1YYN6	0017134
A1YYN7	0005515
A1YYN7	0005515
A1YYN7	0005515
A1YYN7	0017134
A1YYN8	0005515
A1YYN8	0005515
A1YYN8	0005515
A1YYN8	0017134
A1YYN9	0005515
A1YYN9	0005515
A1YYN9	0005515
A1YYN9	0017134
A1YYP0	0005515
A1YYP0	0005515
A1YYP0	0005515
A1YYP0	0017134
A1YYP1	0005515
A1YYP1	0005515
A1YYP1	0005515
A1YYP1	0017134
A1Z1Q3	0016798
A1Z1Q3	0019213
A1Z2X7	0005515
A1Z2X7	0005515
A1Z2X7	0005515
A1Z2X8	0005515
A1Z2X8	0005515
A1Z2X8	0005515
A1Z6E0	0005515
A1Z6E0	0005515
A1Z6E0	0005515
A1Z6E0	0005515
A1Z6E0	0005515
A1Z6E0	0005515
A1Z6E0	0005515
A1Z6M0	0005515
A1Z6M0	0003713
A1Z6P3	0005515
A1Z6P3	0005515
A1Z6P3	0005515
A1Z6P3	0008017
A1Z6S0	0005543
A1Z6S0	0017124
A1Z6S4	0005515
A1Z6W3	0005515
A1Z6W3	0005515
A1Z6X1	0008046
A1Z6X1	0042802
A1Z6X1	0042803
A1Z6X2	0008046
A1Z6X2	0042802
A1Z6X2	0042803
A1Z6X3	0008046
A1Z6X3	0042802
A1Z6X3	0042803
A1Z6Z8	0003779
A1Z6Z8	0005516
A1Z6Z8	0005524
A1Z6Z8	0030898
A1Z6Z8	0032027
A1Z6Z8	0032027
A1Z6Z8	0032027
A1Z6Z9	0003779
A1Z6Z9	0005516
A1Z6Z9	0005524
A1Z6Z9	0030898
A1Z6Z9	0032027
A1Z6Z9	0032027
A1Z6Z9	0032027
A1Z700	0003779
A1Z700	0005516
A1Z700	0005524
A1Z700	0030898
A1Z700	0032027
A1Z700	0032027
A1Z700	0032027
A1Z746	0004502
A1Z768	0004523
A1Z787	0005315
A1Z787	0015116
A1Z787	0015117
A1Z787	0015140
A1Z7F4	0004930
A1Z7F4	0008066
A1Z7F4	0016595
A1Z7F5	0004930
A1Z7F5	0008066
A1Z7F5	0016595
A1Z7F6	0004930
A1Z7F6	0008066
A1Z7F6	0016595
A1Z7G9	0008378
A1Z7J1	0005515
A1Z7J1	0005515
A1Z7K9	0005515
A1Z7K9	0005515
A1Z7L8	0048185
A1Z7L9	0048185
A1Z7N9	0005109
A1Z7N9	0005515
A1Z7S1	0005515
A1Z7S2	0005515
A1Z7S3	0005515
A1Z7T0	0004672
A1Z7T0	0005515
A1Z7T0	0005515
A1Z7T0	0005515
A1Z7T0	0005515
A1Z7T0	0005515
A1Z7V0	0001077
A1Z7V0	0042803
A1Z7X7	0004364
A1Z7Y7	0004672
A1Z7Y7	0004674
A1Z802	0005515
A1Z850	0016532
A1Z856	0022843
A1Z892	0008379
A1Z8A4	0003677
A1Z8A4	0043565
A1Z8A5	0003677
A1Z8A5	0043565
A1Z8A6	0003677
A1Z8A6	0043565
A1Z8D0	0031490
A1Z8F4	0001102
A1Z8F4	0001105
A1Z8F4	0003705
A1Z8M2	0005515
A1Z8M2	0005515
A1Z8M2	0008134
A1Z8N1	0015574
A1Z8P9	0005515
A1Z8P9	0005515
A1Z8P9	0031490
A1Z8S4	0016791
A1Z8S5	0016791
A1Z8W8	0005086
A1Z8W8	0005086
A1Z8W9	0005086
A1Z8W9	0005086
A1Z913	0001077
A1Z913	0005515
A1Z913	0005515
A1Z916	0001077
A1Z920	0005042
A1Z921	0005042
A1Z927	0046982
A1Z928	0046982
A1Z949	0005515
A1Z949	0005515
A1Z949	0005515
A1Z9A5	0005515
A1Z9A5	0005515
A1Z9B7	0008036
A1Z9D7	0017147
A1Z9D7	0042813
A1Z9E2	0003677
A1Z9E2	0005515
A1Z9E2	0005515
A1Z9I8	0003779
A1Z9I8	0005515
A1Z9I8	0008017
A1Z9I8	0008017
A1Z9I9	0003779
A1Z9I9	0005515
A1Z9I9	0008017
A1Z9I9	0008017
A1Z9J0	0003779
A1Z9J0	0005515
A1Z9J0	0008017
A1Z9J0	0008017
A1Z9J1	0003779
A1Z9J1	0005515
A1Z9J1	0008017
A1Z9J1	0008017
A1Z9J2	0003779
A1Z9J2	0005515
A1Z9J2	0008017
A1Z9J2	0008017
A1Z9J3	0003779
A1Z9J3	0005515
A1Z9J3	0008017
A1Z9J3	0008017
A1Z9J8	0008146
A1Z9K8	0005515
A1Z9Q8	0008036
A1Z9Q8	0008036
A1Z9S1	0005515
A1Z9S5	0003677
A1Z9S6	0003677
A1Z9W4	0003723
A1Z9X0	0004674
A1Z9X0	0005515
A1Z9X0	0005515
A1Z9X0	0005515
A1Z9X0	0005515
A1Z9X1	0004674
A1Z9X1	0005515
A1Z9X1	0005515
A1Z9X1	0005515
A1Z9X4	0005515
A1ZA01	0020037
A1ZA18	0003777
A1ZA18	0042803
A1ZA47	0003779
A1ZA47	0051371
A1ZA66	0004683
A1ZA66	0004687
A1ZA67	0004683
A1ZA67	0004687
A1ZA68	0004683
A1ZA68	0004687
A1ZA69	0004683
A1ZA69	0004687
A1ZA70	0004683
A1ZA70	0004687
A1ZA72	0004683
A1ZA72	0004687
A1ZA73	0004683
A1ZA73	0004687
A1ZA74	0004683
A1ZA74	0004687
A1ZA89	0005515
A1ZA89	0005515
A1ZA89	0005515
A1ZA89	0005515
A1ZA89	0005515
A1ZA98	0004091
A1ZA98	0004453
A1ZA98	0005515
A1ZA98	0005515
A1ZAA5	0004069
A1ZAA5	0004069
A1ZAK7	0003729
A1ZAK7	0005515
A1ZAK8	0003729
A1ZAK9	0003729
A1ZAN6	0005089
A1ZAN7	0005089
A1ZAQ9	0005125
A1ZAT7	0003723
A1ZAU0	0008253
A1ZAU8	0051011
A1ZAW0	0005515
A1ZAW0	0005515
A1ZAW0	0016887
A1ZAW0	0035197
A1ZAX0	0008188
A1ZAX0	0008261
A1ZB51	0003714
A1ZB68	0004364
A1ZB69	0004364
A1ZB70	0004364
A1ZB71	0004364
A1ZB72	0004364
A1ZBA1	0017160
A1ZBH7	0004672
A1ZBH8	0004672
A1ZBK7	0004869
A1ZBK7	0004869
A1ZBL5	0004672
A1ZBL5	0004672
A1ZBL5	0004672
A1ZBL5	0050321
A1ZBL7	0004672
A1ZBL7	0004672
A1ZBL7	0004672
A1ZBL7	0050321
A1ZBL9	0004672
A1ZBL9	0004672
A1ZBL9	0004672
A1ZBL9	0050321
A1ZBM0	0004672
A1ZBM0	0004672
A1ZBM0	0004672
A1ZBM0	0050321
A1ZBM1	0004672
A1ZBM1	0004672
A1ZBM1	0004672
A1ZBM1	0050321
A1ZBT5	0001104
A1ZBW0	0003729
A1ZBW0	0008134
A1ZBW1	0003729
A1ZBW1	0008134
A1ZBW3	0003729
A1ZBW3	0008134
A1ZBW4	0003729
A1ZBW4	0008134
A1ZBX8	0005515
A2A121	0004672
A2A121	0004674
A2A259	0005261
A2A259	0005509
A2A259	0005515
A2A259	0005515
A2A259	0042802
A2A259	0005261
A2A259	0008324
A2A259	0033040
A2A3Z2	0005515
A2A3Z2	0005515
A2A3Z3	0005515
A2A3Z3	0005515
A2A400	0003690
A2A400	0003723
A2A401	0003690
A2A401	0003723
A2A404	0003690
A2A404	0003723
A2A405	0003690
A2A405	0003723
A2A409	0003677
A2A409	0003700
A2A409	0003700
A2A409	0005515
A2A409	0005515
A2A409	0005515
A2A409	0044212
A2A412	0003677
A2A412	0003700
A2A412	0003700
A2A412	0005515
A2A412	0005515
A2A412	0005515
A2A412	0044212
A2A464	0015385
A2A464	0015386
A2A468	0003682
A2A4A6	0035254
A2A4B1	0008195
A2A4B3	0008195
A2A4H9	0005515
A2A4K2	0015026
A2A4U9	0015362
A2A4W9	0003677
A2A517	0005515
A2A519	0005515
A2A520	0005515
A2A521	0005515
A2A542	0005245
A2A542	0005245
A2A542	0005245
A2A542	0005515
A2A542	0005515
A2A542	0005515
A2A542	0008331
A2A543	0005245
A2A543	0005245
A2A543	0005245
A2A543	0005515
A2A543	0005515
A2A543	0005515
A2A543	0008331
A2A545	0005245
A2A545	0005245
A2A545	0005245
A2A545	0005515
A2A545	0005515
A2A545	0005515
A2A545	0008331
A2A547	0003735
A2A555	0005070
A2A5C2	0003677
A2A5C3	0003677
A2A5D3	0000979
A2A5D3	0003677
A2A5D3	0003677
A2A5D3	0003677
A2A5D3	0004871
A2A5D3	0005515
A2A5D3	0005515
A2A5D3	0005515
A2A5D3	0005515
A2A5D4	0000979
A2A5D4	0003677
A2A5D4	0003677
A2A5D4	0003677
A2A5D4	0004871
A2A5D4	0005515
A2A5D4	0005515
A2A5D4	0005515
A2A5D4	0005515
A2A5F5	0003924
A2A5F5	0005515
A2A5F5	0005515
A2A5F6	0003924
A2A5F6	0005515
A2A5F6	0005515
A2A5I4	0003677
A2A5I4	0003677
A2A5I4	0003677
A2A5I4	0003700
A2A5I4	0003705
A2A5I4	0005515
A2A5I4	0043565
A2A5I6	0003677
A2A5I6	0003677
A2A5I6	0003677
A2A5I6	0003700
A2A5I6	0003705
A2A5I6	0005515
A2A5I6	0043565
A2A5J5	0005515
A2A5J5	0005515
A2A5J5	0005515
A2A5J6	0005515
A2A5J7	0005515
A2A5J8	0005515
A2A5J9	0005515
A2A5K6	0000979
A2A5K6	0005515
A2A5K6	0005515
A2A5K6	0044212
A2A5K8	0004222
A2A5K8	0004222
A2A5K8	0004222
A2A5K8	0008233
A2A5L1	0005515
A2A5L1	0005515
A2A5L1	0015379
A2A5N1	0005515
A2A5N1	0005515
A2A5N1	0019904
A2A5N2	0005515
A2A5N2	0005515
A2A5N2	0019904
A2A5R8	0003723
A2A5R8	0005515
A2A5S3	0003723
A2A5S3	0005515
A2A5V1	0017124
A2A5V2	0017124
A2A5V3	0017124
A2A5V4	0017124
A2A5Y6	0005515
A2A5Y6	0005515
A2A5Y6	0005515
A2A5Y6	0008017
A2A5Z6	0005515
A2A610	0003924
A2A610	0005515
A2A649	0005102
A2A6A1	0005515
A2A6A2	0005515
A2A6A2	0005515
A2A6A2	0042803
A2A6D0	0001190
A2A6D0	0005515
A2A6D1	0001190
A2A6D1	0005515
A2A6D2	0001190
A2A6D2	0005515
A2A6D9	0005515
A2A6E0	0005515
A2A6E1	0005515
A2A6G0	0005515
A2A6G0	0005515
A2A6G0	0005515
A2A6G0	0005515
A2A6G0	0051015
A2A6G2	0005515
A2A6G2	0005515
A2A6G2	0005515
A2A6G2	0005515
A2A6G2	0051015
A2A6G3	0005515
A2A6G3	0005515
A2A6G3	0005515
A2A6G3	0005515
A2A6G3	0051015
A2A6G4	0005515
A2A6G4	0005515
A2A6G4	0005515
A2A6G4	0005515
A2A6G4	0051015
A2A6G5	0005515
A2A6G5	0005515
A2A6G5	0005515
A2A6G5	0005515
A2A6G5	0051015
A2A6G6	0005515
A2A6G6	0005515
A2A6G6	0005515
A2A6G6	0005515
A2A6G6	0051015
A2A6G7	0005515
A2A6G7	0005515
A2A6G7	0005515
A2A6G7	0005515
A2A6G7	0051015
A2A6G8	0005515
A2A6G8	0005515
A2A6G8	0005515
A2A6G8	0005515
A2A6G8	0051015
A2A6G9	0005515
A2A6G9	0005515
A2A6G9	0005515
A2A6G9	0005515
A2A6G9	0051015
A2A6H0	0005515
A2A6H0	0005515
A2A6H0	0005515
A2A6H0	0005515
A2A6H0	0051015
A2A6H1	0005515
A2A6H1	0005515
A2A6H1	0005515
A2A6H1	0005515
A2A6H1	0051015
A2A6J4	0003779
A2A6J7	0003779
A2A6Q2	0005515
A2A6Q3	0005515
A2A6S2	0004972
A2A6S2	0004972
A2A6S2	0004972
A2A6S2	0004972
A2A6S2	0005261
A2A6S2	0005261
A2A6S2	0005515
A2A6S2	0005515
A2A6S2	0005515
